AÑO,DELEGACION,MODALIDAD,TIPO,SUBTIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,1,2,2,0,2,1,2,0,1,0,1,2
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,6,7,1,8,10,4,3,3,4,4,5,3
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,13,15,15,16,15,17,18,22,12,11,17,14
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,1,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,1,3,4,6,4,5,2,2,6,4,1,2
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,OTROS,1,1,1,2,3,2,1,3,4,3,2,4
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,4,10,8,9,9,15,17,7,10,11,11,9
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,5,4,8,3,13,2,4,2,4,2,5,5
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,3,1,1,1,3,1,2,3,1,0,1,1
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,16,15,9,24,13,14,15,12,18,21,26,13
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,OTROS,17,12,26,38,24,24,25,32,22,16,18,15
2013,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2013,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,0,1,2,0,1,0,1,3,0,2,3,0
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,1,1,4,4,2,4,2,5,3,2,2,3
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,4,2,3,1,2,2,2,4,3,0,3,3
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,1,0,0,0,0,1,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,14,16,12,13,9,13,4,8,10,13,8,8
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,OTROS,6,2,2,2,1,2,0,3,1,2,1,3
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,3,12,11,4,6,5,5,7,10,5,2,8
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,2,2,7,4,3,0,2,4,5,5,4,5
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,19,15,21,9,14,14,16,11,12,19,16,11
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,3,1,2,0,2,2,2,2,3,3,0,4
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,OTROS,26,25,25,36,29,33,26,20,36,15,21,19
2014,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA BLANCA,4,1,0,0,1,0,0,1,0,0,0,0
2014,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA DE FUEGO,1,2,0,1,0,0,0,0,2,0,0,2
2014,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,OTROS,11,10,16,10,17,5,8,2,7,6,12,10
2014,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,OTROS,2,6,6,4,4,5,9,4,7,3,5,5
2014,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,2,0,0,0,0,1,0,1
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,0,0,0,0,1,1,2,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,OTROS,1,0,0,0,0,1,,0,1,1,1,0
2014,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,0,1,4,4,3,0,2,1,3,1,3,2
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,10,26,22,13,21,22,16,24,22,12,18,15
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,1,1,0,1,0,0,1,1,0,0,0,2
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,13,6,13,4,4,13,8,10,3,2,9,11
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,2,2,3,4,1,0,2,0,2,1,2,1
2014,LA MAGDALENA CONTRERAS,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2014,LA MAGDALENA CONTRERAS,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,0,0,1,1,1,1,0,0,1,0,2,1
2014,LA MAGDALENA CONTRERAS,OTROS DELITOS,AMENAZAS,AMENAZAS,5,5,13,20,16,13,15,24,17,21,10,9
2014,LA MAGDALENA CONTRERAS,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,1,0,0
2014,LA MAGDALENA CONTRERAS,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,1,7,7,2,1,4,4,0,6,2,1,0
2014,LA MAGDALENA CONTRERAS,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),36,58,62,54,64,68,64,54,58,55,63,43
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,0,1,0,0,0,0,1,1,0,0,0,1
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,4,2,1,3,2,2,2,1,0,2,9,3
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,2,9,2,6,4,3,5,2,1,2,2,2
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,1,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,7,9,10,8,12,12,7,11,2,10,7,10
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,OTROS,1,3,2,1,1,4,1,6,2,1,2,1
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,4,4,4,7,5,11,13,7,10,10,14,15
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A NEGOCIO,3,7,6,3,6,1,4,6,2,3,3,2
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,DE VEHICULOS,9,13,9,13,8,13,12,11,10,14,9,4
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A TRANSEUNTES,1,2,2,0,0,1,0,0,1,0,4,2
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,OTROS,25,24,27,20,24,22,42,29,29,31,25,18
2015,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO DE GANADO (ABIGEATO),ABIGEATO,ABIGEATO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A BANCOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE BOLSA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A CASA DE CAMBIO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,A EMPRESA DE TRASLADO DE VALORES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN INSTITUCIONES BANCARIAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A CAMIONES DE CARGA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A AUTOBUSES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,A VEHICULOS PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,ROBO EN CARRETERAS,SIN VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA BLANCA,0,1,2,1,0,0,1,1,0,1,3,0
2015,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,CON ARMA DE FUEGO,0,1,0,1,2,3,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,OTROS,7,10,13,13,5,8,6,8,12,10,9,11
2015,LA MAGDALENA CONTRERAS,LESIONES,DOLOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,OTROS,4,2,3,4,1,4,5,3,2,5,2,5
2015,LA MAGDALENA CONTRERAS,LESIONES,CULPOSAS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,CON ARMA BLANCA,0,1,1,1,0,1,0,0,0,0,0,1
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,OTROS,0,0,0,0,1,0,0,0,1,0,1,2
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,DOLOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA DE FUEGO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,CON ARMA BLANCA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,OTROS,0,1,0,0,0,0,0,2,0,2,0,0
2015,LA MAGDALENA CONTRERAS,HOMICIDIOS,CULPOSOS,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,ABUSO DE CONFIANZA,ABUSO DE CONFIANZA,7,2,3,3,1,3,3,1,3,3,1,4
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DAÑO EN PROPIEDAD AJENA,DAÑO EN PROPIEDAD AJENA,12,22,16,16,18,19,17,23,20,25,10,27
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,EXTORSION,EXTORSION,1,0,0,1,0,0,1,1,0,1,1,0
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,FRAUDE,FRAUDE,8,11,7,9,6,9,8,4,7,12,7,11
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,CON VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN VIOLENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,DELITOS PATRIMONIALES,DESPOJO,SIN DATOS,3,5,5,1,1,3,5,1,4,4,3,7
2015,LA MAGDALENA CONTRERAS,PRIV. DE LA LIBERTAD (SECUESTRO),SECUESTRO,SECUESTRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,DELITOS SEXUALES (VIOLACION),VIOLACION,VIOLACION,1,1,2,1,1,0,0,2,0,1,2,1
2015,LA MAGDALENA CONTRERAS,OTROS DELITOS,AMENAZAS,AMENAZAS,11,9,16,7,9,9,9,8,15,12,12,10
2015,LA MAGDALENA CONTRERAS,OTROS DELITOS,ESTUPRO,ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0
2015,LA MAGDALENA CONTRERAS,OTROS DELITOS,OTROS SEXUALES,OTROS SEXUALES,3,1,4,2,2,4,3,4,4,6,1,2
2015,LA MAGDALENA CONTRERAS,OTROS DELITOS,RESTO DE LOS DELITOS (OTROS),RESTO DE LOS DELITOS (OTROS),34,40,52,46,60,58,77,83,81,80,74,70
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A CASA HABITACION,1,1,2,1,1,2,1,0,2,2,3,1
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A NEGOCIO,6,1,5,1,2,0,1,0,4,3,5,1
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,DE VEHICULOS,3,0,4,1,3,0,1,6,3,3,6,5
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSPORTISTAS,0,0,0,0,0,0,0,0,0,0,0,0
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,A TRANSEUNTES,13,10,19,8,11,9,6,6,14,20,11,7
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,OTROS,1,3,1,1,0,0,0,0,0,2,2,2
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,CON VIOLENCIA,SIN DATOS,0,0,0,0,0,0,0,0,0,0,0,0
2016,LA MAGDALENA CONTRERAS,ROBO COMUN,SIN VIOLENCIA,A CASA HABITACION,7,9,7,8,16,17,10,9,23,13,18,9
